Week,County,Sales
8/10/2013,OTSEGO      ,3898
8/10/2013,PUTNAM      ,13144
8/10/2013,QUEENS      ,200247
8/10/2013,RENSSELAER  ,11480
8/10/2013,RICHMOND    ,52770
8/10/2013,ROCKLAND    ,33838
8/10/2013,SARATOGA    ,17789
8/10/2013,SCHENECTADY ,167848
8/10/2013,SCHOHARIE   ,1892
8/10/2013,SCHUYLER    ,1397
8/10/2013,SENECA      ,2481
8/10/2013,ST. LAWRENCE,6671
8/10/2013,STEUBEN     ,6758
8/10/2013,SUFFOLK     ,179951
8/10/2013,SULLIVAN    ,7656
8/10/2013,TIOGA       ,2655
8/10/2013,TOMPKINS    ,5019
8/10/2013,ULSTER      ,15874
8/10/2013,WARREN      ,8339
8/10/2013,WASHINGTON  ,3750
8/10/2013,WAYNE       ,6318
8/10/2013,WESTCHESTER ,104241
8/10/2013,WYOMING     ,2402
8/10/2013,YATES       ,1382
8/17/2013,ALBANY      ,22886
8/17/2013,ALLEGANY    ,2070
8/17/2013,BRONX       ,97596
8/17/2013,BROOME      ,12597
8/17/2013,CATTARAUGUS ,3944
8/17/2013,CAYUGA      ,5823
8/17/2013,CHAUTAUQUA  ,7935
8/17/2013,CHEMUNG     ,4819
8/17/2013,CHENANGO    ,2806
8/17/2013,CLINTON     ,4705
8/17/2013,COLUMBIA    ,5476
8/17/2013,CORTLAND    ,3052
8/17/2013,DELAWARE    ,4246
8/17/2013,DUTCHESS    ,25745
8/17/2013,ERIE        ,62098
8/17/2013,ESSEX       ,2871
8/17/2013,FRANKLIN    ,2725
8/17/2013,FULTON      ,4085
8/17/2013,GENESEE     ,3796
8/17/2013,GREENE      ,4947
8/17/2013,HAMILTON    ,549
8/17/2013,HERKIMER    ,3699
8/17/2013,JEFFERSON   ,6999
8/17/2013,KINGS       ,169470
8/17/2013,LEWIS       ,1424
8/17/2013,LIVINGSTON  ,3997
8/17/2013,MADISON     ,4163
8/17/2013,MONROE      ,53939
8/17/2013,MONTGOMERY  ,4004
8/17/2013,NASSAU      ,160159
8/17/2013,NEW YORK    ,167022
8/17/2013,NIAGARA     ,12844
8/17/2013,ONEIDA      ,14971
8/17/2013,ONONDAGA    ,33554
8/17/2013,ONTARIO     ,8551
8/17/2013,ORANGE      ,34511
8/17/2013,ORLEANS     ,2305
8/17/2013,OSWEGO      ,7572
8/17/2013,OTSEGO      ,3805
8/17/2013,PUTNAM      ,12943
8/17/2013,QUEENS      ,198610
8/17/2013,RENSSELAER  ,11414
8/17/2013,RICHMOND    ,51717
8/17/2013,ROCKLAND    ,33138
8/17/2013,SARATOGA    ,17313
8/17/2013,SCHENECTADY ,167690
8/17/2013,SCHOHARIE   ,2032
8/17/2013,SCHUYLER    ,1394
8/17/2013,SENECA      ,2282
8/17/2013,ST. LAWRENCE,6277
8/17/2013,STEUBEN     ,6437
8/17/2013,SUFFOLK     ,176901
8/17/2013,SULLIVAN    ,7815
8/17/2013,TIOGA       ,2514
8/17/2013,TOMPKINS    ,4658
8/17/2013,ULSTER      ,15728
8/17/2013,WARREN      ,8035
8/17/2013,WASHINGTON  ,3866
8/17/2013,WAYNE       ,6100
8/17/2013,WESTCHESTER ,100173
8/17/2013,WYOMING     ,2328
8/17/2013,YATES       ,1203
8/24/2013,ALBANY      ,23138
8/24/2013,ALLEGANY    ,2108
8/24/2013,BRONX       ,96182
8/24/2013,BROOME      ,12517
8/24/2013,CATTARAUGUS ,4168
8/24/2013,CAYUGA      ,5617
8/24/2013,CHAUTAUQUA  ,8152
8/24/2013,CHEMUNG     ,5085
8/24/2013,CHENANGO    ,2653
8/24/2013,CLINTON     ,4684
8/24/2013,COLUMBIA    ,5771
8/24/2013,CORTLAND    ,2842
8/24/2013,DELAWARE    ,4080
8/24/2013,DUTCHESS    ,26288
8/24/2013,ERIE        ,62680
8/24/2013,ESSEX       ,2730
8/24/2013,FRANKLIN    ,2899
8/24/2013,FULTON      ,4053
8/24/2013,GENESEE     ,3722
8/24/2013,GREENE      ,4961
8/24/2013,HAMILTON    ,626
8/24/2013,HERKIMER    ,3751
8/24/2013,JEFFERSON   ,6883
8/24/2013,KINGS       ,169062
8/24/2013,LEWIS       ,1397
8/24/2013,LIVINGSTON  ,4104
8/24/2013,MADISON     ,4101
8/24/2013,MONROE      ,53598
8/24/2013,MONTGOMERY  ,4056
8/24/2013,NASSAU      ,160302
8/24/2013,NEW YORK    ,165563
8/24/2013,NIAGARA     ,12645
8/24/2013,ONEIDA      ,15089
8/24/2013,ONONDAGA    ,34098
8/24/2013,ONTARIO     ,8356
8/24/2013,ORANGE      ,34781
8/24/2013,ORLEANS     ,2413
8/24/2013,OSWEGO      ,8002
8/24/2013,OTSEGO      ,4197
8/24/2013,PUTNAM      ,13605
8/24/2013,QUEENS      ,198925
8/24/2013,RENSSELAER  ,11367
8/24/2013,RICHMOND    ,52140
8/24/2013,ROCKLAND    ,34141
8/24/2013,SARATOGA    ,17835
8/24/2013,SCHENECTADY ,167259
8/24/2013,SCHOHARIE   ,1929
8/24/2013,SCHUYLER    ,1307
8/24/2013,SENECA      ,2238
8/24/2013,ST. LAWRENCE,6188
8/24/2013,STEUBEN     ,6160
8/24/2013,SUFFOLK     ,174205
8/24/2013,SULLIVAN    ,7379
8/24/2013,TIOGA       ,2742
8/24/2013,TOMPKINS    ,4814
8/24/2013,ULSTER      ,15607
8/24/2013,WARREN      ,8075
8/24/2013,WASHINGTON  ,3939
8/24/2013,WAYNE       ,5980
8/24/2013,WESTCHESTER ,101528
8/24/2013,WYOMING     ,2268
8/24/2013,YATES       ,1221
8/31/2013,ALBANY      ,23069
8/31/2013,ALLEGANY    ,2117
8/31/2013,BRONX       ,98534
8/31/2013,BROOME      ,12671
8/31/2013,CATTARAUGUS ,4167
8/31/2013,CAYUGA      ,5641
8/31/2013,CHAUTAUQUA  ,8440
8/31/2013,CHEMUNG     ,4860
8/31/2013,CHENANGO    ,2920
8/31/2013,CLINTON     ,4774
8/31/2013,COLUMBIA    ,5978
8/31/2013,CORTLAND    ,2913
8/31/2013,DELAWARE    ,3949
8/31/2013,DUTCHESS    ,26638
8/31/2013,ERIE        ,63419
8/31/2013,ESSEX       ,2813
8/31/2013,FRANKLIN    ,2601
8/31/2013,FULTON      ,4133
8/31/2013,GENESEE     ,3866
8/31/2013,GREENE      ,5018
8/31/2013,HAMILTON    ,606
8/31/2013,HERKIMER    ,3826
8/31/2013,JEFFERSON   ,7345
8/31/2013,KINGS       ,174512
8/31/2013,LEWIS       ,1449
8/31/2013,LIVINGSTON  ,4059
8/31/2013,MADISON     ,3869
8/31/2013,MONROE      ,54354
8/31/2013,MONTGOMERY  ,4296
8/31/2013,NASSAU      ,164300
8/31/2013,NEW YORK    ,167648
8/31/2013,NIAGARA     ,13253
8/31/2013,ONEIDA      ,14984
8/31/2013,ONONDAGA    ,36010
8/31/2013,ONTARIO     ,8606
8/31/2013,ORANGE      ,35638
8/31/2013,ORLEANS     ,2402
8/31/2013,OSWEGO      ,7673
8/31/2013,OTSEGO      ,4167
8/31/2013,PUTNAM      ,13431
8/31/2013,QUEENS      ,199663
8/31/2013,RENSSELAER  ,11454
8/31/2013,RICHMOND    ,52690
8/31/2013,ROCKLAND    ,34504
8/31/2013,SARATOGA    ,17547
8/31/2013,SCHENECTADY ,167620
8/31/2013,SCHOHARIE   ,1856
8/31/2013,SCHUYLER    ,1290
8/31/2013,SENECA      ,2130
8/31/2013,ST. LAWRENCE,6358
8/31/2013,STEUBEN     ,6413
8/31/2013,SUFFOLK     ,178977
8/31/2013,SULLIVAN    ,7452
8/31/2013,TIOGA       ,2806
8/31/2013,TOMPKINS    ,4836
8/31/2013,ULSTER      ,15692
8/31/2013,WARREN      ,8250
8/31/2013,WASHINGTON  ,3853
8/31/2013,WAYNE       ,6103
8/31/2013,WESTCHESTER ,105135
8/31/2013,WYOMING     ,2479
8/31/2013,YATES       ,1330
9/7/2013,ALBANY      ,22374
9/7/2013,ALLEGANY    ,1886
9/7/2013,BRONX       ,98294
9/7/2013,BROOME      ,12019
9/7/2013,CATTARAUGUS ,4185
9/7/2013,CAYUGA      ,5867
9/7/2013,CHAUTAUQUA  ,7799
9/7/2013,CHEMUNG     ,5073
9/7/2013,CHENANGO    ,2688
9/7/2013,CLINTON     ,4676
9/7/2013,COLUMBIA    ,5196
9/7/2013,CORTLAND    ,2931
9/7/2013,DELAWARE    ,4165
9/7/2013,DUTCHESS    ,25752
9/7/2013,ERIE        ,61004
9/7/2013,ESSEX       ,2636
9/7/2013,FRANKLIN    ,2615
9/7/2013,FULTON      ,3865
9/7/2013,GENESEE     ,3701
9/7/2013,GREENE      ,4919
9/7/2013,HAMILTON    ,490
9/7/2013,HERKIMER    ,3591
9/7/2013,JEFFERSON   ,6930
9/7/2013,KINGS       ,170522
9/7/2013,LEWIS       ,1357
9/7/2013,LIVINGSTON  ,3989
9/7/2013,MADISON     ,4108
9/7/2013,MONROE      ,53273
9/7/2013,MONTGOMERY  ,4222
9/7/2013,NASSAU      ,157513
9/7/2013,NEW YORK    ,164532
9/7/2013,NIAGARA     ,12565
9/7/2013,ONEIDA      ,14811
9/7/2013,ONONDAGA    ,33553
9/7/2013,ONTARIO     ,8290
9/7/2013,ORANGE      ,33792
9/7/2013,ORLEANS     ,2300
9/7/2013,OSWEGO      ,7637
9/7/2013,OTSEGO      ,3825
9/7/2013,PUTNAM      ,13188
9/7/2013,QUEENS      ,196924
9/7/2013,RENSSELAER  ,11191
9/7/2013,RICHMOND    ,51375
9/7/2013,ROCKLAND    ,32386
9/7/2013,SARATOGA    ,16307
9/7/2013,SCHENECTADY ,167558
9/7/2013,SCHOHARIE   ,1941
9/7/2013,SCHUYLER    ,1259
9/7/2013,SENECA      ,2198
9/7/2013,ST. LAWRENCE,6221
9/7/2013,STEUBEN     ,6207
9/7/2013,SUFFOLK     ,171507
9/7/2013,SULLIVAN    ,7219
9/7/2013,TIOGA       ,2637
9/7/2013,TOMPKINS    ,4519
9/7/2013,ULSTER      ,15447
9/7/2013,WARREN      ,7317
9/7/2013,WASHINGTON  ,3534
9/7/2013,WAYNE       ,5824
9/7/2013,WESTCHESTER ,101603
9/7/2013,WYOMING     ,2326
9/7/2013,YATES       ,1051
9/14/2013,ALBANY      ,22107
9/14/2013,ALLEGANY    ,1871
9/14/2013,BRONX       ,95945
9/14/2013,BROOME      ,11720
9/14/2013,CATTARAUGUS ,4027
9/14/2013,CAYUGA      ,5690
9/14/2013,CHAUTAUQUA  ,7593
9/14/2013,CHEMUNG     ,4670
9/14/2013,CHENANGO    ,2721
9/14/2013,CLINTON     ,4263
9/14/2013,COLUMBIA    ,5199
9/14/2013,CORTLAND    ,2891
9/14/2013,DELAWARE    ,3697
9/14/2013,DUTCHESS    ,25466
9/14/2013,ERIE        ,60408
9/14/2013,ESSEX       ,2364
9/14/2013,FRANKLIN    ,2505
9/14/2013,FULTON      ,3721
9/14/2013,GENESEE     ,3806
9/14/2013,GREENE      ,4412
9/14/2013,HAMILTON    ,418
9/14/2013,HERKIMER    ,3680
9/14/2013,JEFFERSON   ,6483
9/14/2013,KINGS       ,169124
9/14/2013,LEWIS       ,1348
9/14/2013,LIVINGSTON  ,3879
9/14/2013,MADISON     ,3965
9/14/2013,MONROE      ,52105
9/14/2013,MONTGOMERY  ,4014
9/14/2013,NASSAU      ,159739
9/14/2013,NEW YORK    ,163904
9/14/2013,NIAGARA     ,12654
9/14/2013,ONEIDA      ,14604
9/14/2013,ONONDAGA    ,32522
9/14/2013,ONTARIO     ,8208
9/14/2013,ORANGE      ,33895
9/14/2013,ORLEANS     ,2178
9/14/2013,OSWEGO      ,8234
9/14/2013,OTSEGO      ,3711
9/14/2013,PUTNAM      ,13245
9/14/2013,QUEENS      ,193411
9/14/2013,RENSSELAER  ,11211
9/14/2013,RICHMOND    ,52304
9/14/2013,ROCKLAND    ,31048
9/14/2013,SARATOGA    ,15653
9/14/2013,SCHENECTADY ,166726
9/14/2013,SCHOHARIE   ,1802
9/14/2013,SCHUYLER    ,1226
9/14/2013,SENECA      ,2192
9/14/2013,ST. LAWRENCE,6236
9/14/2013,STEUBEN     ,6360
9/14/2013,SUFFOLK     ,169609
9/14/2013,SULLIVAN    ,6584
9/14/2013,TIOGA       ,2551
9/14/2013,TOMPKINS    ,4808
9/14/2013,ULSTER      ,15093
9/14/2013,WARREN      ,6888
9/14/2013,WASHINGTON  ,3603
9/14/2013,WAYNE       ,5938
9/14/2013,WESTCHESTER ,100199
9/14/2013,WYOMING     ,2458
9/14/2013,YATES       ,1003
9/21/2013,ALBANY      ,22304
9/21/2013,ALLEGANY    ,2017
9/21/2013,BRONX       ,97589
9/21/2013,BROOME      ,12133
9/21/2013,CATTARAUGUS ,4230
9/21/2013,CAYUGA      ,5513
9/21/2013,CHAUTAUQUA  ,7401
9/21/2013,CHEMUNG     ,4896
9/21/2013,CHENANGO    ,2669
9/21/2013,CLINTON     ,4437
9/21/2013,COLUMBIA    ,4944
9/21/2013,CORTLAND    ,3027
9/21/2013,DELAWARE    ,3696
9/21/2013,DUTCHESS    ,25492
9/21/2013,ERIE        ,60154
9/21/2013,ESSEX       ,2401
9/21/2013,FRANKLIN    ,2568
9/21/2013,FULTON      ,3724
9/21/2013,GENESEE     ,3473
9/21/2013,GREENE      ,4617
9/21/2013,HAMILTON    ,366
9/21/2013,HERKIMER    ,3713
9/21/2013,JEFFERSON   ,6470
9/21/2013,KINGS       ,170961
9/21/2013,LEWIS       ,1407
9/21/2013,LIVINGSTON  ,3879
9/21/2013,MADISON     ,3797
9/21/2013,MONROE      ,53447
9/21/2013,MONTGOMERY  ,3906
9/21/2013,NASSAU      ,158645
9/21/2013,NEW YORK    ,163512
9/21/2013,NIAGARA     ,12823
9/21/2013,ONEIDA      ,14583
9/21/2013,ONONDAGA    ,33702
9/21/2013,ONTARIO     ,7942
9/21/2013,ORANGE      ,34843
9/21/2013,ORLEANS     ,2260
9/21/2013,OSWEGO      ,7895
9/21/2013,OTSEGO      ,3620
9/21/2013,PUTNAM      ,12900
9/21/2013,QUEENS      ,195022
9/21/2013,RENSSELAER  ,11212
9/21/2013,RICHMOND    ,51413
9/21/2013,ROCKLAND    ,31960
9/21/2013,SARATOGA    ,16929
9/21/2013,SCHENECTADY ,167233
9/21/2013,SCHOHARIE   ,1851
9/21/2013,SCHUYLER    ,1189
9/21/2013,SENECA      ,2339
9/21/2013,ST. LAWRENCE,6352
9/21/2013,STEUBEN     ,6494
9/21/2013,SUFFOLK     ,172345
9/21/2013,SULLIVAN    ,6784
9/21/2013,TIOGA       ,2452
9/21/2013,TOMPKINS    ,4643
9/21/2013,ULSTER      ,15059
9/21/2013,WARREN      ,6993
9/21/2013,WASHINGTON  ,3554
9/21/2013,WAYNE       ,5699
9/21/2013,WESTCHESTER ,100666
9/21/2013,WYOMING     ,2446
9/21/2013,YATES       ,1187
9/28/2013,ALBANY      ,22233
9/28/2013,ALLEGANY    ,1990
9/28/2013,BRONX       ,94187
9/28/2013,BROOME      ,11617
9/28/2013,CATTARAUGUS ,3990
9/28/2013,CAYUGA      ,5257
9/28/2013,CHAUTAUQUA  ,7388
9/28/2013,CHEMUNG     ,4791
9/28/2013,CHENANGO    ,2500
9/28/2013,CLINTON     ,4215
9/28/2013,COLUMBIA    ,5108
9/28/2013,CORTLAND    ,3027
9/28/2013,DELAWARE    ,3675
9/28/2013,DUTCHESS    ,25072
9/28/2013,ERIE        ,59355
9/28/2013,ESSEX       ,2367
9/28/2013,FRANKLIN    ,2544
9/28/2013,FULTON      ,3528
9/28/2013,GENESEE     ,3647
9/28/2013,GREENE      ,4563
9/28/2013,HAMILTON    ,349
9/28/2013,HERKIMER    ,3417
9/28/2013,JEFFERSON   ,6198
9/28/2013,KINGS       ,163952
9/28/2013,LEWIS       ,1305
9/28/2013,LIVINGSTON  ,3855
9/28/2013,MADISON     ,3955
9/28/2013,MONROE      ,51479
9/28/2013,MONTGOMERY  ,3925
9/28/2013,NASSAU      ,155019
9/28/2013,NEW YORK    ,160606
9/28/2013,NIAGARA     ,12204
9/28/2013,ONEIDA      ,14497
9/28/2013,ONONDAGA    ,32770
9/28/2013,ONTARIO     ,7739
9/28/2013,ORANGE      ,33093
9/28/2013,ORLEANS     ,2155
9/28/2013,OSWEGO      ,7546
9/28/2013,OTSEGO      ,3593
9/28/2013,PUTNAM      ,12534
9/28/2013,QUEENS      ,191926
9/28/2013,RENSSELAER  ,10764
9/28/2013,RICHMOND    ,50879
9/28/2013,ROCKLAND    ,30495
9/28/2013,SARATOGA    ,16004
9/28/2013,SCHENECTADY ,166825
9/28/2013,SCHOHARIE   ,1862
9/28/2013,SCHUYLER    ,1251
9/28/2013,SENECA      ,2233
9/28/2013,ST. LAWRENCE,5835
9/28/2013,STEUBEN     ,5934
9/28/2013,SUFFOLK     ,167695
9/28/2013,SULLIVAN    ,6573
9/28/2013,TIOGA       ,2524
9/28/2013,TOMPKINS    ,4397
9/28/2013,ULSTER      ,14424
9/28/2013,WARREN      ,6741
9/28/2013,WASHINGTON  ,3439
9/28/2013,WAYNE       ,5887
9/28/2013,WESTCHESTER ,98806
9/28/2013,WYOMING     ,2199
9/28/2013,YATES       ,1086
10/5/2013,ALBANY      ,22278
10/5/2013,ALLEGANY    ,2043
10/5/2013,BRONX       ,96174
10/5/2013,BROOME      ,12005
10/5/2013,CATTARAUGUS ,3981
10/5/2013,CAYUGA      ,5603
10/5/2013,CHAUTAUQUA  ,7405
10/5/2013,CHEMUNG     ,4998
10/5/2013,CHENANGO    ,2663
10/5/2013,CLINTON     ,4155
10/5/2013,COLUMBIA    ,5110
10/5/2013,CORTLAND    ,2878
10/5/2013,DELAWARE    ,3666
10/5/2013,DUTCHESS    ,25220
10/5/2013,ERIE        ,60901
10/5/2013,ESSEX       ,2211
10/5/2013,FRANKLIN    ,2725
10/5/2013,FULTON      ,3844
10/5/2013,GENESEE     ,3529
10/5/2013,GREENE      ,4458
10/5/2013,HAMILTON    ,404
10/5/2013,HERKIMER    ,3501
10/5/2013,JEFFERSON   ,6300
10/5/2013,KINGS       ,168299
10/5/2013,LEWIS       ,1286
10/5/2013,LIVINGSTON  ,3910
10/5/2013,MADISON     ,3807
10/5/2013,MONROE      ,53166
10/5/2013,MONTGOMERY  ,4171
10/5/2013,NASSAU      ,156763
10/5/2013,NEW YORK    ,162963
10/5/2013,NIAGARA     ,12681
10/5/2013,ONEIDA      ,14543
10/5/2013,ONONDAGA    ,33043
10/5/2013,ONTARIO     ,8170
10/5/2013,ORANGE      ,35276
10/5/2013,ORLEANS     ,2256
10/5/2013,OSWEGO      ,7705
10/5/2013,OTSEGO      ,3647
10/5/2013,PUTNAM      ,12614
10/5/2013,QUEENS      ,193510
10/5/2013,RENSSELAER  ,10985
10/5/2013,RICHMOND    ,51418
10/5/2013,ROCKLAND    ,31951
10/5/2013,SARATOGA    ,15942
10/5/2013,SCHENECTADY ,166834
10/5/2013,SCHOHARIE   ,1927
10/5/2013,SCHUYLER    ,1103
10/5/2013,SENECA      ,2294
10/5/2013,ST. LAWRENCE,6183
10/5/2013,STEUBEN     ,6004
10/5/2013,SUFFOLK     ,168449
10/5/2013,SULLIVAN    ,6597
10/5/2013,TIOGA       ,2401
10/5/2013,TOMPKINS    ,4803
10/5/2013,ULSTER      ,15007
10/5/2013,WARREN      ,7166
10/5/2013,WASHINGTON  ,3629
10/5/2013,WAYNE       ,5732
10/5/2013,WESTCHESTER ,98812
10/5/2013,WYOMING     ,2252
10/5/2013,YATES       ,1156
10/12/2013,ALBANY      ,21935
10/12/2013,ALLEGANY    ,1966
10/12/2013,BRONX       ,92902
10/12/2013,BROOME      ,11731
10/12/2013,CATTARAUGUS ,4057
10/12/2013,CAYUGA      ,5360
10/12/2013,CHAUTAUQUA  ,7880
10/12/2013,CHEMUNG     ,5144
10/12/2013,CHENANGO    ,2657
10/12/2013,CLINTON     ,4166
10/12/2013,COLUMBIA    ,5186
10/12/2013,CORTLAND    ,2778
10/12/2013,DELAWARE    ,3583
10/12/2013,DUTCHESS    ,24906
10/12/2013,ERIE        ,59532
10/12/2013,ESSEX       ,2307
10/12/2013,FRANKLIN    ,2465
10/12/2013,FULTON      ,3615
10/12/2013,GENESEE     ,3449
10/12/2013,GREENE      ,4275
10/12/2013,HAMILTON    ,386
10/12/2013,HERKIMER    ,3508
10/12/2013,JEFFERSON   ,6088
10/12/2013,KINGS       ,165160
10/12/2013,LEWIS       ,1345
10/12/2013,LIVINGSTON  ,3873
10/12/2013,MADISON     ,3724
10/12/2013,MONROE      ,52135
10/12/2013,MONTGOMERY  ,4017
10/12/2013,NASSAU      ,152285
10/12/2013,NEW YORK    ,160615
10/12/2013,NIAGARA     ,12240
10/12/2013,ONEIDA      ,13920
10/12/2013,ONONDAGA    ,32224
10/12/2013,ONTARIO     ,7890
10/12/2013,ORANGE      ,33548
10/12/2013,ORLEANS     ,2204
10/12/2013,OSWEGO      ,7121
10/12/2013,OTSEGO      ,3712
10/12/2013,PUTNAM      ,12542
10/12/2013,QUEENS      ,190527
10/12/2013,RENSSELAER  ,10583
10/12/2013,RICHMOND    ,50330
10/12/2013,ROCKLAND    ,30863
10/12/2013,SARATOGA    ,15706
10/12/2013,SCHENECTADY ,166476
10/12/2013,SCHOHARIE   ,1821
10/12/2013,SCHUYLER    ,1211
10/12/2013,SENECA      ,1970
10/12/2013,ST. LAWRENCE,5921
10/12/2013,STEUBEN     ,6426
10/12/2013,SUFFOLK     ,166629
10/12/2013,SULLIVAN    ,6541
10/12/2013,TIOGA       ,2446
10/12/2013,TOMPKINS    ,4461
10/12/2013,ULSTER      ,14739
10/12/2013,WARREN      ,6876
10/12/2013,WASHINGTON  ,3406
10/12/2013,WAYNE       ,5637
10/12/2013,WESTCHESTER ,98662
10/12/2013,WYOMING     ,2189
10/12/2013,YATES       ,1127
10/19/2013,ALBANY      ,21328
10/19/2013,ALLEGANY    ,1897
10/19/2013,BRONX       ,92360
10/19/2013,BROOME      ,11669
10/19/2013,CATTARAUGUS ,3909
10/19/2013,CAYUGA      ,5395
10/19/2013,CHAUTAUQUA  ,7516
10/19/2013,CHEMUNG     ,4985
10/19/2013,CHENANGO    ,2600
10/19/2013,CLINTON     ,4036
10/19/2013,COLUMBIA    ,5035
10/19/2013,CORTLAND    ,2718
10/19/2013,DELAWARE    ,3527
10/19/2013,DUTCHESS    ,24988
10/19/2013,ERIE        ,59054
10/19/2013,ESSEX       ,2183
10/19/2013,FRANKLIN    ,2426
10/19/2013,FULTON      ,3583
10/19/2013,GENESEE     ,3382
10/19/2013,GREENE      ,4502
10/19/2013,HAMILTON    ,327
10/19/2013,HERKIMER    ,3428
10/19/2013,JEFFERSON   ,6397
10/19/2013,KINGS       ,162671
10/19/2013,LEWIS       ,1269
10/19/2013,LIVINGSTON  ,3760
10/19/2013,MADISON     ,3675
10/19/2013,MONROE      ,51120
10/19/2013,MONTGOMERY  ,4054
10/19/2013,NASSAU      ,152662
10/19/2013,NEW YORK    ,161482
10/19/2013,NIAGARA     ,12245
10/19/2013,ONEIDA      ,13972
10/19/2013,ONONDAGA    ,32307
10/19/2013,ONTARIO     ,8152
10/19/2013,ORANGE      ,33014
10/19/2013,ORLEANS     ,2153
10/19/2013,OSWEGO      ,7142
10/19/2013,OTSEGO      ,3529
10/19/2013,PUTNAM      ,12886
10/19/2013,QUEENS      ,188952
10/19/2013,RENSSELAER  ,10883
10/19/2013,RICHMOND    ,50267
10/19/2013,ROCKLAND    ,31094
10/19/2013,SARATOGA    ,15841
10/19/2013,SCHENECTADY ,165885
10/19/2013,SCHOHARIE   ,1805
10/19/2013,SCHUYLER    ,1133
10/19/2013,SENECA      ,2141
10/19/2013,ST. LAWRENCE,5909
10/19/2013,STEUBEN     ,6346
10/19/2013,SUFFOLK     ,161671
10/19/2013,SULLIVAN    ,6566
10/19/2013,TIOGA       ,2660
10/19/2013,TOMPKINS    ,4634
10/19/2013,ULSTER      ,14417
10/19/2013,WARREN      ,6705
10/19/2013,WASHINGTON  ,3552
10/19/2013,WAYNE       ,5725
10/19/2013,WESTCHESTER ,97937
10/19/2013,WYOMING     ,2225
10/19/2013,YATES       ,1058
10/26/2013,ALBANY      ,21799
10/26/2013,ALLEGANY    ,2006
10/26/2013,BRONX       ,89383
10/26/2013,BROOME      ,11491
10/26/2013,CATTARAUGUS ,3670
10/26/2013,CAYUGA      ,5299
10/26/2013,CHAUTAUQUA  ,7603
10/26/2013,CHEMUNG     ,4971
10/26/2013,CHENANGO    ,2652
10/26/2013,CLINTON     ,4001
10/26/2013,COLUMBIA    ,5074
10/26/2013,CORTLAND    ,2826
10/26/2013,DELAWARE    ,3621
10/26/2013,DUTCHESS    ,24954
10/26/2013,ERIE        ,58278
10/26/2013,ESSEX       ,2137
10/26/2013,FRANKLIN    ,2346
10/26/2013,FULTON      ,3314
10/26/2013,GENESEE     ,3165
10/26/2013,GREENE      ,4044
10/26/2013,HAMILTON    ,349
10/26/2013,HERKIMER    ,3487
10/26/2013,JEFFERSON   ,5677
10/26/2013,KINGS       ,162364
10/26/2013,LEWIS       ,1199
10/26/2013,LIVINGSTON  ,3755
10/26/2013,MADISON     ,3518
10/26/2013,MONROE      ,51362
10/26/2013,MONTGOMERY  ,3963
10/26/2013,NASSAU      ,152622
10/26/2013,NEW YORK    ,160744
10/26/2013,NIAGARA     ,12158
10/26/2013,ONEIDA      ,14510
10/26/2013,ONONDAGA    ,31756
10/26/2013,ONTARIO     ,8068
10/26/2013,ORANGE      ,33153
10/26/2013,ORLEANS     ,2123
10/26/2013,OSWEGO      ,7102
10/26/2013,OTSEGO      ,3620
10/26/2013,PUTNAM      ,12495
10/26/2013,QUEENS      ,186681
10/26/2013,RENSSELAER  ,10650
10/26/2013,RICHMOND    ,49461
10/26/2013,ROCKLAND    ,31185
10/26/2013,SARATOGA    ,15898
10/26/2013,SCHENECTADY ,165789
10/26/2013,SCHOHARIE   ,1797
10/26/2013,SCHUYLER    ,1127
10/26/2013,SENECA      ,2111
10/26/2013,ST. LAWRENCE,5825
10/26/2013,STEUBEN     ,6397
10/26/2013,SUFFOLK     ,162914
10/26/2013,SULLIVAN    ,6056
10/26/2013,TIOGA       ,2779
10/26/2013,TOMPKINS    ,4384
10/26/2013,ULSTER      ,14451
10/26/2013,WARREN      ,6641
10/26/2013,WASHINGTON  ,3556
10/26/2013,WAYNE       ,5648
10/26/2013,WESTCHESTER ,96711
10/26/2013,WYOMING     ,2236
10/26/2013,YATES       ,994
11/2/2013,ALBANY      ,22519
11/2/2013,ALLEGANY    ,1894
11/2/2013,BRONX       ,92128
11/2/2013,BROOME      ,11720
11/2/2013,CATTARAUGUS ,3666
11/2/2013,CAYUGA      ,5259
11/2/2013,CHAUTAUQUA  ,7662
11/2/2013,CHEMUNG     ,4872
11/2/2013,CHENANGO    ,2545
11/2/2013,CLINTON     ,3919
11/2/2013,COLUMBIA    ,4827
11/2/2013,CORTLAND    ,2681
11/2/2013,DELAWARE    ,3402
11/2/2013,DUTCHESS    ,25011
11/2/2013,ERIE        ,59269
11/2/2013,ESSEX       ,1941
11/2/2013,FRANKLIN    ,2333
11/2/2013,FULTON      ,3478
11/2/2013,GENESEE     ,3517
11/2/2013,GREENE      ,4242
11/2/2013,HAMILTON    ,270
11/2/2013,HERKIMER    ,3400
11/2/2013,JEFFERSON   ,5640
11/2/2013,KINGS       ,163523
11/2/2013,LEWIS       ,1270
11/2/2013,LIVINGSTON  ,3888
11/2/2013,MADISON     ,3484
11/2/2013,MONROE      ,51526
11/2/2013,MONTGOMERY  ,3788
11/2/2013,NASSAU      ,152937
11/2/2013,NEW YORK    ,161470
11/2/2013,NIAGARA     ,12540
11/2/2013,ONEIDA      ,14049
11/2/2013,ONONDAGA    ,32102
